,Année,Alerte,Département,Commune,Surface (ha),Nature,Précision de la donnée
,2023,08/08/2023 18:34,11,Marseillette,0.0100,Involontaire (particulier),-
,2023,08/08/2023 18:45,13,La Ciotat,0.0050,Malveillance,-
,2023,08/08/2023 20:14,84,Piolenc,0.0050,-,-
,2023,08/08/2023 20:45,13,Lambesc,0.0100,Involontaire (particulier),-
,2023,09/08/2023 00:10,2A,Zicavo,0.7000,Malveillance,-
,2023,09/08/2023 11:45,11,Fleury,0.0075,Involontaire (particulier),-
,2023,09/08/2023 12:45,05,Montgenèvre,0.0600,-,-
,2023,09/08/2023 14:07,11,Fitou,0.1000,Accidentelle,-
,2023,09/08/2023 15:57,17,Saint-Ciers-du-Taillon,0.0500,Involontaire (travaux),-
,2023,09/08/2023 16:01,86,Naintré,0.5000,Accidentelle,-
,2023,09/08/2023 16:35,30,Saint-Roman-de-Codières,0.1232,Accidentelle,-
,2023,09/08/2023 17:40,11,Carcassonne,0.1000,-,-
,2023,09/08/2023 17:56,40,Pouillon,0.6000,-,-
,2023,09/08/2023 18:45,24,Gaugeac,0.0050,Naturelle,-
,2023,09/08/2023 20:45,86,Lencloître,0.0300,-,-
,2023,09/08/2023 23:49,83,Camps-la-Source,0.0100,-,Données partielles ou non valides
,2023,10/08/2023 00:14,40,Beylongue,13.4800,Naturelle,-
,2023,10/08/2023 01:06,40,Léon,6.0000,Naturelle,-
,2023,10/08/2023 01:07,40,Bégaar,2.6310,Naturelle,-
,2023,10/08/2023 01:35,40,Meilhan,0.2000,-,-
,2023,10/08/2023 02:16,56,Plouharnel,0.0010,-,-
,2023,10/08/2023 05:48,40,Luglon,41.3930,Naturelle,-
,2023,10/08/2023 08:07,40,Herm,0.2500,Naturelle,-
,2023,10/08/2023 09:33,11,Roubia,0.0060,Involontaire (particulier),-
,2023,10/08/2023 10:42,33,Lugos,0.1500,Malveillance,-
,2023,10/08/2023 10:52,2B,Vescovato,0.0300,Malveillance,-
,2023,10/08/2023 11:05,34,Ceilhes-et-Rocozels,0.0454,Accidentelle,-
,2023,10/08/2023 11:38,34,Assas,1.7276,Involontaire (travaux),-
,2023,10/08/2023 12:05,83,Toulon,0.0300,-,Données partielles ou non valides
,2023,10/08/2023 12:05,06,Saint-Cézaire-sur-Siagne,0.0070,-,-
,2023,10/08/2023 12:38,13,Martigues,0.0050,-,-
,2023,10/08/2023 13:00,30,Laudun-l'Ardoise,0.7744,Involontaire (travaux),-
,2023,10/08/2023 13:09,66,Olette,0.0050,Involontaire (particulier),-
,2023,10/08/2023 14:13,11,Roubia,0.0018,Involontaire (particulier),-
,2023,10/08/2023 15:28,38,Montaud,0.0001,-,-
,2023,10/08/2023 15:33,11,Bouilhonnac,0.4000,Involontaire (particulier),-
,2023,10/08/2023 15:40,48,Saint-Martin-de-Lansuscle,0.0850,Accidentelle,-
,2023,10/08/2023 16:30,30,Blandas,5.3596,Accidentelle,-
,2023,10/08/2023 17:20,33,Reignac,1.0000,Malveillance,-
,2023,10/08/2023 17:27,33,Abzac,0.0300,Malveillance,-
,2023,10/08/2023 17:42,2B,Bisinchi,0.0500,Malveillance,-
,2023,10/08/2023 17:57,33,Val-de-Livenne,0.4000,Malveillance,-
,2023,10/08/2023 17:57,33,Val-de-Livenne,0.1000,Malveillance,-
,2023,10/08/2023 17:57,33,Val-de-Livenne,0.5000,Malveillance,-
,2023,10/08/2023 18:13,07,Marcols-les-Eaux,0.0020,-,-
,2023,10/08/2023 18:39,33,La Sauve,0.0050,Malveillance,-
,2023,10/08/2023 19:00,40,Gaillères,0.3000,Naturelle,-
,2023,10/08/2023 20:26,11,Roubia,0.0005,Involontaire (particulier),-
,2023,10/08/2023 21:49,72,Fillé,0.0100,-,-
,2023,10/08/2023 22:38,34,Caux,0.5986,Malveillance,-
,2023,11/08/2023 02:37,33,Saint-Christoly-de-Blaye,0.1500,Malveillance,-
,2023,11/08/2023 14:20,66,Le Soler,3.0600,-,-
,2023,11/08/2023 16:34,83,Sanary-sur-Mer,0.1000,-,Données partielles ou non valides
,2023,11/08/2023 17:34,74,Bassy,0.0010,Accidentelle,-
,2023,11/08/2023 17:42,43,Solignac-sur-Loire,0.0500,-,-
,2023,11/08/2023 19:40,83,Draguignan,0.0010,-,Données partielles ou non valides
,2023,12/08/2023 01:25,13,Meyrargues,0.0010,Malveillance,-
,2023,12/08/2023 02:41,30,Malons-et-Elze,0.1600,-,-
,2023,12/08/2023 02:57,26,Vercoiran,0.0300,Malveillance,-
,2023,12/08/2023 07:56,30,Aujargues,0.0083,Malveillance,-
,2023,12/08/2023 10:17,2B,Linguizzetta,0.0020,Involontaire (particulier),-
,2023,12/08/2023 11:13,07,Marcols-les-Eaux,0.2000,Malveillance,-
,2023,12/08/2023 15:08,13,Saint-Cannat,0.0010,Accidentelle,-
,2023,12/08/2023 17:40,48,Meyrueis,0.1000,-,-
,2023,12/08/2023 18:51,13,Mimet,0.0005,Involontaire (particulier),-
,2023,12/08/2023 21:02,83,Carcès,0.0001,Involontaire (particulier),Données partielles ou non valides
,2023,12/08/2023 23:02,11,Limousis,0.0100,Accidentelle,-
,2023,13/08/2023 14:55,30,Saint-Maurice-de-Cazevieille,0.0523,-,-
,2023,13/08/2023 14:59,11,Fitou,0.0400,Accidentelle,-
,2023,13/08/2023 15:08,83,Rocbaron,0.0033,-,Données partielles ou non valides
,2023,13/08/2023 17:44,13,Saint-Rémy-de-Provence,0.0100,Involontaire (particulier),-
,2023,13/08/2023 18:05,16,La Couronne,0.0030,Accidentelle,-
,2023,13/08/2023 18:44,04,Castellet-lès-Sausses,0.0050,Naturelle,-
,2023,13/08/2023 19:00,2A,Zicavo,7.6000,Malveillance,-
,2023,13/08/2023 20:03,34,Loupian,0.3000,Malveillance,-
,2023,13/08/2023 20:14,05,Ventavon,1.0000,Naturelle,-
,2023,13/08/2023 20:47,05,Barcillonnette,0.1850,Naturelle,-
,2023,13/08/2023 23:40,40,Sabres,0.0995,-,-
,2023,14/08/2023 00:29,40,Commensacq,0.3000,Naturelle,-
,2023,14/08/2023 00:37,33,Gans,0.0500,Naturelle,-
,2023,14/08/2023 08:07,33,Illats,0.1000,Accidentelle,-
,2023,14/08/2023 08:37,33,Saint-Vivien-de-Monségur,0.0020,Naturelle,-
,2023,14/08/2023 09:15,47,Beauziac,0.0500,Naturelle,-
,2023,14/08/2023 10:43,06,Valdeblore,0.0040,Naturelle,-
,2023,14/08/2023 11:34,87,Château-Chervix,0.0001,-,-
,2023,14/08/2023 13:07,11,Conques-sur-Orbiel,1.0608,Malveillance,-
,2023,14/08/2023 13:53,87,Limoges,0.0001,-,-
,2023,14/08/2023 14:00,40,Commensacq,0.3700,Naturelle,-
,2023,14/08/2023 14:05,07,Mirabel,0.0300,Involontaire (particulier),-
,2023,14/08/2023 15:14,33,Goualade,1.0000,Naturelle,-
,2023,14/08/2023 15:33,66,Caixas,0.0070,Accidentelle,-
,2023,14/08/2023 15:35,40,Lencouacq,0.4000,Naturelle,-
,2023,14/08/2023 15:49,05,Villar-Loubière,0.1000,Naturelle,-
,2023,14/08/2023 16:00,74,Chamonix-Mont-Blanc,0.0010,-,-
,2023,14/08/2023 16:16,13,Fos-sur-Mer,0.0500,Accidentelle,-
,2023,14/08/2023 16:18,38,Le Cheylas,0.0060,-,-
,2023,14/08/2023 17:05,66,Argelès-sur-Mer,404.2700,Malveillance,-
,2023,14/08/2023 17:06,2B,Vivario,0.0010,Involontaire (particulier),-
,2023,14/08/2023 17:11,11,Bouilhonnac,0.1510,Malveillance,-
,2023,14/08/2023 17:27,26,Mercurol-Veaunes,0.1000,Accidentelle,-
,2023,14/08/2023 20:00,83,Saint-Maximin-la-Sainte-Baume,0.0063,Accidentelle,Données partielles ou non valides
,2023,14/08/2023 20:18,13,Martigues,0.0500,-,-
,2023,14/08/2023 20:36,07,Saint-Étienne-de-Valoux,0.1000,-,-
,2023,15/08/2023 00:42,40,Taller,0.0010,Naturelle,-
,2023,15/08/2023 08:02,40,Biscarrosse,0.0010,Naturelle,-
,2023,15/08/2023 11:38,83,Comps-sur-Artuby,0.0100,-,Données partielles ou non valides
,2023,15/08/2023 11:49,83,Saint-Raphaël,0.0001,-,Données partielles ou non valides
,2023,15/08/2023 13:00,49,Corzé,0.0100,-,-
,2023,15/08/2023 13:30,83,Toulon,0.1000,-,Données partielles ou non valides
,2023,15/08/2023 13:34,04,Jausiers,0.0183,-,-
,2023,15/08/2023 13:39,2B,Oletta,0.3000,Malveillance,-
,2023,15/08/2023 14:00,26,Izon-la-Bruisse,10.3400,Involontaire (travaux),-
,2023,15/08/2023 14:13,13,Venelles,0.0070,Accidentelle,-
,2023,15/08/2023 14:45,2B,Vescovato,0.2000,Malveillance,-
,2023,15/08/2023 15:37,34,Riols,0.0120,Accidentelle,-
,2023,15/08/2023 15:43,83,Hyères,0.0150,-,Données partielles ou non valides
,2023,15/08/2023 16:06,2A,Serra-di-Ferro,0.0050,-,-
,2023,15/08/2023 17:11,84,Fontaine-de-Vaucluse,0.0230,Accidentelle,-
,2023,15/08/2023 17:58,12,Sévérac d'Aveyron,0.2000,-,-
,2023,15/08/2023 19:19,83,Aups,0.0002,-,Données partielles ou non valides
,2023,15/08/2023 19:52,06,Guillaumes,0.0070,Naturelle,-
,2023,15/08/2023 20:28,83,Les Arcs,0.0050,-,Données partielles ou non valides
,2023,15/08/2023 21:45,07,Laurac-en-Vivarais,0.4000,-,-
,2023,15/08/2023 21:47,13,Marseille,0.0020,-,-
,2023,15/08/2023 23:12,83,Le Luc,0.0003,-,Données partielles ou non valides
,2023,15/08/2023 23:16,2A,Renno,0.0200,Malveillance,-
,2023,15/08/2023 23:44,84,Beaumont-de-Pertuis,0.0725,Accidentelle,-
,2023,16/08/2023 00:22,06,Valbonne,0.0020,-,-
,2023,16/08/2023 00:55,11,Roquefort-des-Corbières,0.0050,Accidentelle,-
,2023,16/08/2023 02:31,83,Bagnols-en-Forêt,0.0200,Malveillance,Données partielles ou non valides
,2023,16/08/2023 09:48,34,Salasc,7.0822,Accidentelle,-
,2023,16/08/2023 10:08,05,Barcillonnette,0.0300,Involontaire (travaux),-
,2023,16/08/2023 11:28,66,Planès,0.0001,Involontaire (particulier),-
,2023,16/08/2023 12:10,48,Bédouès-Cocurès,0.0100,Involontaire (travaux),-
,2023,16/08/2023 13:36,13,Lançon-Provence,0.0010,Involontaire (travaux),-
,2023,16/08/2023 14:41,13,Lançon-Provence,0.0100,Involontaire (travaux),-
,2023,16/08/2023 14:42,83,Callas,0.1204,Accidentelle,Données partielles ou non valides
,2023,16/08/2023 15:30,24,Saint-Cernin-de-l'Herm,0.0001,Involontaire (particulier),-
,2023,16/08/2023 16:42,17,Saint-Ciers-du-Taillon,0.3200,Involontaire (travaux),-
,2023,16/08/2023 16:47,05,Le Poët,0.4100,-,-
,2023,16/08/2023 17:02,13,Lançon-Provence,0.0050,Involontaire (travaux),-
,2023,16/08/2023 18:00,38,Prunières,0.0400,-,-
,2023,16/08/2023 20:45,47,Pinel-Hauterive,0.0040,Naturelle,-
,2023,17/08/2023 00:33,2A,Zicavo,0.1189,-,-
,2023,17/08/2023 11:35,48,Peyre en Aubrac,0.0050,-,-
,2023,17/08/2023 11:41,2A,Ajaccio,0.3894,-,-
,2023,17/08/2023 13:04,66,Argelès-sur-Mer,0.0001,Malveillance,-
,2023,17/08/2023 13:18,33,Léogeats,1.5000,-,-
,2023,17/08/2023 14:37,30,Saint-Étienne-de-l'Olm,0.6905,Involontaire (travaux),-
,2023,17/08/2023 15:21,48,Montrodat,5.0000,Involontaire (travaux),-
,2023,17/08/2023 15:37,66,Banyuls-sur-Mer,0.0200,Malveillance,-
,2023,17/08/2023 15:49,30,Cendras,0.1000,Involontaire (particulier),-
,2023,17/08/2023 16:13,26,Propiac,3.0460,Malveillance,-
,2023,17/08/2023 16:17,38,Beaurepaire,0.1000,-,-
,2023,17/08/2023 16:52,43,Aurec-sur-Loire,0.2850,-,-
,2023,17/08/2023 18:01,43,Retournac,0.5000,Malveillance,-
,2023,17/08/2023 18:12,88,Trémonzey,0.0015,-,-
,2023,17/08/2023 20:41,05,Saléon,0.0001,Involontaire (particulier),-
,2023,18/08/2023 08:30,13,Martigues,0.0005,Malveillance,-
,2023,18/08/2023 08:54,11,Routier,0.0040,Malveillance,-
,2023,18/08/2023 10:42,48,Naussac-Fontanes,12.0000,-,-
,2023,18/08/2023 10:53,40,Mont-de-Marsan,0.0001,-,-
,2023,18/08/2023 10:55,83,Ginasservis,0.0001,-,Données partielles ou non valides
,2023,18/08/2023 11:02,83,Ginasservis,0.0005,Accidentelle,Données partielles ou non valides
,2023,18/08/2023 11:17,82,Laguépie,3.0000,-,Données partielles ou non valides
,2023,18/08/2023 11:24,74,Scionzier,0.0005,-,-
,2023,18/08/2023 12:31,38,Prunières,0.1200,-,-
,2023,18/08/2023 13:02,33,Goualade,2.5000,Naturelle,-
,2023,18/08/2023 13:31,11,Moux,0.3605,Accidentelle,-
,2023,18/08/2023 14:06,38,Poliénas,0.0500,-,-
,2023,18/08/2023 15:00,13,Velaux,1.1200,Involontaire (particulier),-
,2023,18/08/2023 15:31,46,Le Montat,2.5000,-,-
,2023,18/08/2023 16:10,83,Hyères,0.0006,-,Données partielles ou non valides
,2023,18/08/2023 16:10,13,Ensuès-la-Redonne,0.0002,Involontaire (particulier),-
,2023,18/08/2023 16:44,83,La Crau,0.0020,Involontaire (particulier),Données partielles ou non valides
,2023,18/08/2023 18:04,13,Châteauneuf-les-Martigues,0.0005,Involontaire (particulier),-
,2023,18/08/2023 18:33,33,Saint-Christoly-Médoc,0.0010,Accidentelle,-
,2023,18/08/2023 19:48,48,Marvejols,0.2000,-,-
,2023,18/08/2023 20:02,72,Le Mans,0.0400,-,-
,2023,18/08/2023 22:32,13,Le Rove,0.0005,Involontaire (particulier),-
,2023,18/08/2023 23:10,2A,Cuttoli-Corticchiato,0.0535,Malveillance,-
,2023,19/08/2023 03:33,06,Contes,0.0100,-,-
,2023,19/08/2023 03:50,83,La Croix-Valmer,0.0020,-,Données partielles ou non valides
,2023,19/08/2023 10:40,74,La Tour,0.0015,Involontaire (particulier),-
,2023,19/08/2023 13:20,30,Chambon,0.0742,Malveillance,-
,2023,19/08/2023 13:36,38,Saint-Geoirs,0.0500,-,-
,2023,19/08/2023 13:51,74,Beaumont,0.0002,-,-
,2023,19/08/2023 14:20,30,Montignargues,0.0809,Malveillance,-
,2023,19/08/2023 14:43,84,Villars,0.1200,-,-
,2023,19/08/2023 15:18,48,Prévenchères,0.0500,-,-
,2023,19/08/2023 15:31,2B,Campitello,3.0000,Malveillance,-
,2023,19/08/2023 16:10,83,Le Beausset,0.0393,Accidentelle,Données partielles ou non valides
,2023,19/08/2023 16:23,17,Cercoux,0.0620,-,-
,2023,19/08/2023 16:36,33,Saint-Denis-de-Pile,0.2000,Accidentelle,-
,2023,19/08/2023 17:09,13,Istres,0.0030,Involontaire (particulier),-
,2023,19/08/2023 17:18,07,Vernosc-lès-Annonay,0.0500,-,-
,2023,19/08/2023 18:42,60,Agnetz,0.0020,Involontaire (particulier),-
,2023,19/08/2023 18:51,48,Marvejols,0.0500,-,-
,2023,19/08/2023 19:04,30,Gagnières,0.0739,-,-
,2023,19/08/2023 19:09,26,Buis-les-Baronnies,0.0100,-,-
,2023,19/08/2023 19:58,12,Lestrade-et-Thouels,0.1000,-,-
,2023,19/08/2023 21:18,34,Montouliers,0.2924,Malveillance,-
,2023,19/08/2023 22:15,07,Vogüé,0.2000,-,-
,2023,20/08/2023 08:33,13,Saint-Estève-Janson,0.0010,-,-
,2023,20/08/2023 10:28,13,Meyreuil,0.0050,-,-
,2023,20/08/2023 14:04,09,Limbrassac,5.0000,-,Données partielles ou non valides
,2023,20/08/2023 15:14,41,Châtillon-sur-Cher,2.8000,Malveillance,-
,2023,20/08/2023 15:42,26,Propiac,0.0100,Involontaire (travaux),-
,2023,20/08/2023 15:47,07,Saint-André-en-Vivarais,0.0020,-,-
,2023,20/08/2023 16:01,12,Viviez,11.9200,-,-
,2023,20/08/2023 17:16,05,Chanousse,134.5400,-,-
,2023,20/08/2023 17:57,69,Solaize,0.8000,Involontaire (particulier),-
,2023,20/08/2023 18:07,83,Solliès-Pont,0.0100,-,Données partielles ou non valides
,2023,20/08/2023 18:07,40,Ychoux,0.0060,Naturelle,-
,2023,20/08/2023 18:59,74,Féternes,0.0001,Involontaire (particulier),-
,2023,20/08/2023 22:03,49,Cholet,0.0005,-,-
,2023,20/08/2023 22:32,43,Saint-Maurice-de-Lignon,0.5000,-,-
,2023,20/08/2023 22:44,83,Fréjus,0.0003,-,Données partielles ou non valides
,2023,21/08/2023 05:44,33,Escaudes,5.6000,-,-
,2023,21/08/2023 07:20,74,Beaumont,0.0100,Naturelle,-
,2023,21/08/2023 09:40,74,Allèves,0.0002,Accidentelle,-
,2023,21/08/2023 10:41,13,Vitrolles,0.0010,Accidentelle,-
,2023,21/08/2023 11:34,11,Portel-des-Corbières,0.1192,Malveillance,-
,2023,21/08/2023 11:37,07,Albon-d'Ardèche,3.0000,-,-
,2023,21/08/2023 12:03,12,Verrières,1.0000,-,-
,2023,21/08/2023 12:37,2B,Focicchia,1.3000,Malveillance,-
,2023,21/08/2023 13:20,2B,Linguizzetta,0.0020,-,-
,2023,21/08/2023 13:25,2B,Sant'Andréa-di-Bozio,5.4000,Malveillance,-
,2023,21/08/2023 13:26,2B,Linguizzetta,7.7000,-,-
,2023,21/08/2023 14:14,74,Alex,0.0500,-,-
,2023,21/08/2023 15:57,07,Astet,45.1800,Malveillance,-
,2023,21/08/2023 17:15,05,Val-des-Prés,0.0240,-,-
,2023,21/08/2023 17:39,11,Rouffiac-d'Aude,0.4000,Involontaire (particulier),-
,2023,21/08/2023 18:05,34,Neffiès,0.0133,Accidentelle,-
,2023,21/08/2023 18:18,13,Marseille,0.0200,Involontaire (particulier),-
,2023,21/08/2023 20:06,07,Saint-Marcel-lès-Annonay,0.0100,Malveillance,-
,2023,21/08/2023 22:23,33,Sadirac,0.0400,-,-
,2023,21/08/2023 23:08,05,Briançon,0.0100,-,-
,2023,22/08/2023 00:00,83,Bras,0.0360,Accidentelle,Données partielles ou non valides
,2023,22/08/2023 10:03,2A,Calcatoggio,0.0154,Malveillance,-
,2023,22/08/2023 12:38,2A,Appietto,1.0000,Malveillance,-
,2023,22/08/2023 15:50,33,Saint-Laurent-Médoc,0.3000,-,-
,2023,22/08/2023 16:05,2B,Linguizzetta,0.0050,-,-
,2023,22/08/2023 16:26,06,Gorbio,0.0200,Accidentelle,-
,2023,22/08/2023 16:32,04,Gréoux-les-Bains,0.4153,-,-
,2023,22/08/2023 17:03,40,Oeyregave,0.0010,-,-
,2023,22/08/2023 17:04,29,Saint-Nic,0.1000,-,-
,2023,22/08/2023 17:25,07,Marcols-les-Eaux,2.0000,Malveillance,-
,2023,22/08/2023 17:27,11,Villerouge-Termenès,0.7205,Malveillance,-
,2023,22/08/2023 17:30,33,Saint-Denis-de-Pile,0.0900,Malveillance,-
,2023,22/08/2023 18:53,48,Badaroux,0.2000,-,-
,2023,22/08/2023 19:38,2A,Azilone-Ampaza,0.0020,Accidentelle,-
,2023,22/08/2023 19:55,2B,Volpajola,0.0060,Malveillance,-
,2023,22/08/2023 20:57,33,Cestas,0.5000,Malveillance,-
,2023,22/08/2023 23:37,11,Douzens,0.0375,Malveillance,-
,2023,23/08/2023 00:14,13,Marseille,0.7500,-,-
,2023,23/08/2023 00:51,11,Montbrun-des-Corbières,0.1775,Malveillance,-
,2023,23/08/2023 04:42,83,Le Val,0.0200,-,Données partielles ou non valides
,2023,23/08/2023 11:27,74,Allèves,1.2000,Involontaire (particulier),-
,2023,23/08/2023 12:52,82,Septfonds,44.5800,-,Données partielles ou non valides
,2023,23/08/2023 14:15,13,Coudoux,1.8000,Involontaire (particulier),-
,2023,23/08/2023 14:16,05,Crots,25.0400,Involontaire (travaux),-
,2023,23/08/2023 14:17,13,Aix-en-Provence,0.3000,Involontaire (particulier),-
,2023,23/08/2023 14:53,13,Meyrargues,0.0400,Accidentelle,-
,2023,23/08/2023 15:07,13,Vitrolles,0.0050,Involontaire (particulier),-
,2023,23/08/2023 15:07,13,Ensuès-la-Redonne,0.0005,Involontaire (particulier),-
,2023,23/08/2023 16:15,13,Les Pennes-Mirabeau,0.8800,Accidentelle,-
,2023,23/08/2023 16:20,66,Porté-Puymorens,0.0500,Naturelle,-
,2023,23/08/2023 16:33,04,Thorame-Basse,0.2000,Naturelle,-
,2023,23/08/2023 16:49,40,Luglon,1.5000,-,-
,2023,23/08/2023 17:51,2A,Zicavo,0.4451,Malveillance,-
,2023,23/08/2023 17:55,04,Le Chaffaut-Saint-Jurson,0.5154,-,-
,2023,23/08/2023 18:00,48,Saint-Germain-de-Calberte,0.5000,-,-
,2023,23/08/2023 18:07,40,Laluque,0.0700,Accidentelle,-
,2023,23/08/2023 18:11,40,Rion-des-Landes,4.0800,Accidentelle,-
,2023,23/08/2023 18:12,12,Olemps,0.5000,-,-
,2023,23/08/2023 18:23,84,Bollène,0.0200,-,-
,2023,23/08/2023 19:41,12,Vabres-l'Abbaye,3.5000,-,-
,2023,23/08/2023 20:41,16,Poullignac,0.1000,-,-
,2023,23/08/2023 20:56,05,Puy-Saint-Eusèbe,0.3800,Naturelle,-
,2023,23/08/2023 23:39,13,Aix-en-Provence,0.0500,Involontaire (particulier),-
,2023,23/08/2023 23:49,11,Moux,0.0100,Malveillance,-
,2023,24/08/2023 00:47,24,Minzac,1.0000,Accidentelle,-
,2023,24/08/2023 04:02,11,Villardonnel,0.1025,Accidentelle,-
,2023,24/08/2023 05:57,2B,Aghione,0.2000,Malveillance,-
,2023,24/08/2023 11:49,72,Dollon,0.0050,-,-
,2023,24/08/2023 12:55,40,Losse,3.7000,Accidentelle,-
,2023,24/08/2023 13:00,38,Gillonnay,8.5068,Involontaire (travaux),-
,2023,24/08/2023 13:41,05,Saint-Bonnet-en-Champsaur,1.2600,Malveillance,-
,2023,24/08/2023 14:34,74,Bluffy,1.0000,-,-
,2023,24/08/2023 15:29,21,Brochon,15.5000,-,-
,2023,24/08/2023 15:38,83,Gassin,0.0010,-,Données partielles ou non valides
,2023,24/08/2023 16:18,38,Monsteroux-Milieu,0.0050,Accidentelle,-
,2023,24/08/2023 17:00,30,La Capelle-et-Masmolène,2.5192,Involontaire (travaux),-
,2023,24/08/2023 19:24,48,Bourgs sur Colagne,0.3000,-,-
,2023,24/08/2023 20:04,73,Bourdeau,0.3000,-,-
,2023,24/08/2023 21:28,38,Choranche,4.1625,-,-
,2023,24/08/2023 21:32,72,Saint-Mars-d'Outillé,0.0004,-,-
,2023,24/08/2023 21:44,14,Souleuvre en Bocage,0.0070,-,-
,2023,24/08/2023 22:05,13,Aubagne,0.0020,Involontaire (particulier),-
,2023,24/08/2023 22:43,43,Le Mas-de-Tence,0.4500,-,-
,2023,25/08/2023 00:44,43,Saint-Pal-de-Mons,0.4900,-,-
,2023,25/08/2023 01:42,33,Captieux,0.2500,Naturelle,-
,2023,25/08/2023 04:04,40,Retjons,0.5900,Naturelle,-
,2023,25/08/2023 08:15,26,Saulce-sur-Rhône,0.0500,Accidentelle,-
,2023,25/08/2023 08:50,17,Bedenac,0.0200,-,-
,2023,25/08/2023 11:52,06,Valderoure,0.0500,Accidentelle,-
,2023,25/08/2023 12:10,2A,Sarrola-Carcopino,3.7000,Malveillance,-
,2023,25/08/2023 12:46,83,Puget-sur-Argens,0.0555,Accidentelle,Données partielles ou non valides
,2023,25/08/2023 13:23,33,Marcheprime,0.1000,Naturelle,-
,2023,25/08/2023 13:27,40,Saint-Geours-de-Maremne,0.0100,Naturelle,-
,2023,25/08/2023 14:17,34,Montarnaud,0.0586,Involontaire (particulier),-
,2023,25/08/2023 14:54,06,Mandelieu-la-Napoule,0.0100,-,-
,2023,25/08/2023 15:01,83,Le Muy,0.0020,Involontaire (particulier),Données partielles ou non valides
,2023,25/08/2023 15:10,13,Lançon-Provence,0.0020,Involontaire (travaux),-
,2023,25/08/2023 15:15,66,La Bastide,0.0060,Involontaire (particulier),-
,2023,25/08/2023 16:01,66,Corneilla-de-Conflent,0.0700,Accidentelle,-
,2023,25/08/2023 17:19,06,Roure,0.3000,-,-
,2023,25/08/2023 17:30,2B,Tralonca,0.6900,Involontaire (particulier),-
,2023,25/08/2023 17:47,72,Le Mans,0.0008,-,-
,2023,25/08/2023 18:58,11,Pennautier,0.0650,Malveillance,-
,2023,25/08/2023 18:59,26,La Chapelle-en-Vercors,0.0150,-,-
,2023,25/08/2023 19:35,05,Orcières,0.0006,Involontaire (particulier),-
,2023,25/08/2023 20:11,40,Labrit,0.3700,Naturelle,-
,2023,25/08/2023 20:44,13,Istres,0.0060,Malveillance,-
,2023,25/08/2023 22:36,38,Allevard,0.0001,Naturelle,-
,2023,26/08/2023 00:00,56,Bangor,10.0000,Malveillance,-
,2023,26/08/2023 03:40,56,Locmaria,2.0000,Malveillance,-
,2023,26/08/2023 03:50,56,Locmaria,2.0000,Malveillance,-
,2023,26/08/2023 12:19,05,Eygliers,0.0015,-,-
,2023,26/08/2023 12:26,06,Vence,4.7500,-,-
,2023,26/08/2023 15:10,83,Puget-sur-Argens,0.0003,Accidentelle,Données partielles ou non valides
,2023,26/08/2023 20:25,2B,Campitello,0.2000,-,-
,2023,27/08/2023 08:51,83,Ramatuelle,0.0001,Naturelle,Données partielles ou non valides
,2023,27/08/2023 11:02,84,Méthamis,0.0001,-,-
,2023,27/08/2023 12:48,11,Fleury,0.0001,Involontaire (particulier),-
,2023,27/08/2023 13:10,2B,Oletta,0.0050,Malveillance,-
,2023,27/08/2023 13:48,2A,Ajaccio,0.0001,-,-
,2023,27/08/2023 17:19,13,Cornillon-Confoux,0.0005,Involontaire (particulier),-
,2023,27/08/2023 21:19,13,Carry-le-Rouet,0.0005,-,-
,2023,28/08/2023 10:47,2A,Figari,0.0010,Naturelle,-
,2023,28/08/2023 13:08,11,Ribaute,0.1500,-,-
,2023,28/08/2023 17:15,13,Ventabren,0.0010,-,-
,2023,28/08/2023 18:56,56,La Gacilly,0.1500,-,-
,2023,28/08/2023 21:54,13,Lançon-Provence,0.0005,-,-
,2023,29/08/2023 09:09,13,Ventabren,0.0005,Involontaire (particulier),-
,2023,29/08/2023 13:08,2A,Monacia-d'Aullène,0.0010,Involontaire (particulier),-
,2023,29/08/2023 15:29,91,Champcueil,0.0003,-,-
,2023,29/08/2023 16:54,66,Banyuls-sur-Mer,1.0000,-,-
,2023,29/08/2023 18:00,83,Collobrières,0.0002,Naturelle,Données partielles ou non valides
,2023,29/08/2023 18:50,30,Sauzet,0.2791,-,-
,2023,29/08/2023 21:24,11,Luc-sur-Orbieu,0.0150,Malveillance,-
,2023,29/08/2023 23:01,11,Lézignan-Corbières,0.0500,Accidentelle,-
,2023,30/08/2023 05:45,11,Bages,0.0060,Accidentelle,-
,2023,30/08/2023 12:53,88,La Bourgonce,0.0004,-,-
,2023,30/08/2023 17:02,17,Saint-Georges-d'Oléron,0.1000,-,-
,2023,30/08/2023 18:48,83,Carnoules,0.0050,Malveillance,Données partielles ou non valides
,2023,30/08/2023 19:23,85,Longeville-sur-Mer,0.0020,-,-
,2023,30/08/2023 20:29,13,Gardanne,0.0002,Involontaire (particulier),-
,2023,30/08/2023 22:01,83,Montauroux,0.1483,-,Données partielles ou non valides
,2023,31/08/2023 08:29,74,Brenthonne,0.0010,-,-
,2023,31/08/2023 12:24,2B,Venzolasca,0.0040,Malveillance,-
,2023,31/08/2023 12:40,91,Saint-Yon,0.0500,-,-
,2023,31/08/2023 20:06,74,Faverges-Seythenex,0.0001,-,-
,2023,01/09/2023 02:13,13,Fos-sur-Mer,0.0100,Accidentelle,-
